id,group_id,split,signal,condition,disposition,tokens,evidence_items,structured_facts,human_approved,prompt_version,content_sha256
fictional-race-104-position_gain,fictional-race-104,validation,position_gain,boundary,draft,534,1,1,False,evidence-editor-v2,949335e576eb72f5cec5213a2b011e9dd03c51a24596b48285a2024ae5270b5c
fictional-race-104-record_watch,fictional-race-104,validation,record_watch,complete,draft,578,1,1,False,evidence-editor-v2,2a44084fbe0cc2ab798629d2336e1581409fa85a8bea2aea140ccf1a8334bdd3
fictional-race-104-cutoff_watch,fictional-race-104,validation,cutoff_watch,missing,insufficient_evidence,487,1,0,False,evidence-editor-v2,b2d283e28511f1f5cd3730cbbeec087effc5650eecde8b8bddcc2eb0d8dfaabb
fictional-race-104-pace_change,fictional-race-104,validation,pace_change,contradictory,insufficient_evidence,618,2,2,False,evidence-editor-v2,d611328b08119fb2612e791b135302f2b35b6d79dba44eff452c81ecab4ac6c8
fictional-race-105-position_gain,fictional-race-105,validation,position_gain,complete,draft,531,1,1,False,evidence-editor-v2,5d55ea0511b10bfad8736bec35471add55220b38afc2ca7a9ac9147032af117c
fictional-race-105-record_watch,fictional-race-105,validation,record_watch,missing,insufficient_evidence,476,1,0,False,evidence-editor-v2,b36ba0da56fbb9895b7a075f156a610604607d44cac7ab7b7dd860667f81f72c
fictional-race-105-cutoff_watch,fictional-race-105,validation,cutoff_watch,contradictory,insufficient_evidence,599,2,2,False,evidence-editor-v2,fa914d4b892d25826f55d202bb3f6476789c95b34782d8a8cc71d448960cc14e
fictional-race-105-pace_change,fictional-race-105,validation,pace_change,misleading_hint,draft,581,1,1,False,evidence-editor-v2,02cd9f2f19439ee9794cb4d5db1c51a3a64f10d15db397bef73ab7de7d2ddbd3
fictional-race-106-position_gain,fictional-race-106,validation,position_gain,missing,insufficient_evidence,482,1,0,False,evidence-editor-v2,ba7ead648d590ca0d37da03f6e1f67a5be3897485720b1066591c280bfff3b35
fictional-race-106-record_watch,fictional-race-106,validation,record_watch,contradictory,insufficient_evidence,600,2,2,False,evidence-editor-v2,42124e484a6f2b53e7486206519d387ed3db6917f88866321b287c206002fcec
fictional-race-106-cutoff_watch,fictional-race-106,validation,cutoff_watch,misleading_hint,draft,563,1,1,False,evidence-editor-v2,573736143eab41374558d353c44ae7f3f5b5fc1b2baa17cc98d00b49f19abe25
fictional-race-106-pace_change,fictional-race-106,validation,pace_change,boundary,draft,565,1,1,False,evidence-editor-v2,338428d0977877806e522cfeb44fda4857407d4ad9d28ea9369c70e28d2e18f2
fictional-race-107-position_gain,fictional-race-107,validation,position_gain,contradictory,insufficient_evidence,594,2,2,False,evidence-editor-v2,0333694ee58514df859c88d9eb9c30deb320565e927fba5246a7d2a1e4e4c58d
fictional-race-107-record_watch,fictional-race-107,validation,record_watch,misleading_hint,draft,567,1,1,False,evidence-editor-v2,87a0389697406be5b1b7e0be5a75cc964134cd653b45cd43f8f22dce0f4093b1
fictional-race-107-cutoff_watch,fictional-race-107,validation,cutoff_watch,boundary,draft,549,1,1,False,evidence-editor-v2,51fbc77577676d586834eb1ff8212d3144ce895beb3bd12cc6ccb6cd5562bb02
fictional-race-107-pace_change,fictional-race-107,validation,pace_change,complete,draft,579,1,1,False,evidence-editor-v2,37bf62e90a31ba6f9f97c6edab9690e2923162076753e9698cc75163dc38cda6
fictional-race-108-position_gain,fictional-race-108,validation,position_gain,misleading_hint,draft,551,1,1,False,evidence-editor-v2,080e65fb35d18d708798f9acf285a3f5e982f68180fe84cba9528bbaacb6180b
fictional-race-108-record_watch,fictional-race-108,validation,record_watch,boundary,draft,557,1,1,False,evidence-editor-v2,fd540a7d7d34a44c3931f5eac878cda11099b73aa085d9c2a12ad2c5b19c2459
fictional-race-108-cutoff_watch,fictional-race-108,validation,cutoff_watch,complete,draft,564,1,1,False,evidence-editor-v2,0280a5c3b927c3db11ee1575f5444547f1db6373d82ca7720fbc4d892d62667e
fictional-race-108-pace_change,fictional-race-108,validation,pace_change,missing,insufficient_evidence,481,1,0,False,evidence-editor-v2,06ab1e47573026b4657d3ca72d6fcde74165c08d3d57f22b9d41e1654fbfdb55
fictional-race-109-position_gain,fictional-race-109,validation,position_gain,boundary,draft,534,1,1,False,evidence-editor-v2,65d6faeb625db3a3a498421a4ce34b800ce186dc72393579e47a72e8602b3d04
fictional-race-109-record_watch,fictional-race-109,validation,record_watch,complete,draft,581,1,1,False,evidence-editor-v2,64c13c604c0392d64c47ff35f81dc51a9174563739ac1ad950169145464431c3
fictional-race-109-cutoff_watch,fictional-race-109,validation,cutoff_watch,missing,insufficient_evidence,487,1,0,False,evidence-editor-v2,306493facf0ce240e091095047c89a135aa7aed11d4cf5aad1460f54bed1ea37
fictional-race-109-pace_change,fictional-race-109,validation,pace_change,contradictory,insufficient_evidence,618,2,2,False,evidence-editor-v2,dc26e3d6f3905517a728becdedf2972652ef3d9b3c5691fc8c11b28adf97d646
fictional-race-110-position_gain,fictional-race-110,validation,position_gain,complete,draft,540,1,1,False,evidence-editor-v2,82583c47a2359e632140c1ffb945f8fcdf63ff57ff9f863866c9743f50f26fe9
fictional-race-110-record_watch,fictional-race-110,validation,record_watch,missing,insufficient_evidence,484,1,0,False,evidence-editor-v2,60d018d2b456dcd0fe349e1b5f019aca477aca92af9cd0404583cf52156754b2
fictional-race-110-cutoff_watch,fictional-race-110,validation,cutoff_watch,contradictory,insufficient_evidence,605,2,2,False,evidence-editor-v2,905a3acae8c9e20610dba42a5296adf5cc449a054e8283660c854b5466e70fb5
fictional-race-110-pace_change,fictional-race-110,validation,pace_change,misleading_hint,draft,586,1,1,False,evidence-editor-v2,72f596e294b52eb94a9d94abb4b76c898c791b490c65ae2df7409c132b1a8bcb
fictional-race-111-position_gain,fictional-race-111,validation,position_gain,missing,insufficient_evidence,478,1,0,False,evidence-editor-v2,16bc352712a10655b3ef9f042a5dbce8a8b0e06d1c8484a061a19348404a9227
fictional-race-111-record_watch,fictional-race-111,validation,record_watch,contradictory,insufficient_evidence,600,2,2,False,evidence-editor-v2,f8c854f7b0efd50f4a997cf826e4d41749408d960785a990351584bf1c5bc94b
fictional-race-111-cutoff_watch,fictional-race-111,validation,cutoff_watch,misleading_hint,draft,569,1,1,False,evidence-editor-v2,d02163899c4f1a324deb2aab538cdf483b4c87e7f7a3d3efe5a0113b64ae166b
fictional-race-111-pace_change,fictional-race-111,validation,pace_change,boundary,draft,561,1,1,False,evidence-editor-v2,4a2ba5e38e3ef8f0fb4928fa49f3aaabdf710b537e18d6362e23e500117ac5a9
fictional-race-112-position_gain,fictional-race-112,validation,position_gain,contradictory,insufficient_evidence,592,2,2,False,evidence-editor-v2,9c2c248976fe0273726474b5403b463f0ee122bcedf5478dce3cb7888d6f5ed0
fictional-race-112-record_watch,fictional-race-112,validation,record_watch,misleading_hint,draft,580,1,1,False,evidence-editor-v2,0b1856c7dd9417a524d8df26a68d18ad3fb95a3af3b0192bd6637a41c02719d3
fictional-race-112-cutoff_watch,fictional-race-112,validation,cutoff_watch,boundary,draft,547,1,1,False,evidence-editor-v2,a5ede5225d9448c78848959d9ebcb7eacf54d87e5af8957809438f6d842ef289
fictional-race-112-pace_change,fictional-race-112,validation,pace_change,complete,draft,577,1,1,False,evidence-editor-v2,36e88c97f74dc2dac6df270dc56c4811ff075788039c89fe62305fc2780641cc
fictional-race-113-position_gain,fictional-race-113,validation,position_gain,misleading_hint,draft,544,1,1,False,evidence-editor-v2,ae106dcc012acf7d41f5f9e15fc7b57b87ae23b05377e7af26a45abf0a0138d9
fictional-race-113-record_watch,fictional-race-113,validation,record_watch,boundary,draft,560,1,1,False,evidence-editor-v2,bb2cb2b8ef46c840d5d93a198465f489e4cf47132efb72a527410cf8d01b0532
fictional-race-113-cutoff_watch,fictional-race-113,validation,cutoff_watch,complete,draft,567,1,1,False,evidence-editor-v2,43ea9f130fb8302db10c7f806f0ec4d5f1b2786f68f52a77849244b719855bba
fictional-race-113-pace_change,fictional-race-113,validation,pace_change,missing,insufficient_evidence,486,1,0,False,evidence-editor-v2,ffa56005cc2c5468ff942e028866a4b4c8567d9a65709f381d196e86e339276f
fictional-race-114-position_gain,fictional-race-114,validation,position_gain,boundary,draft,528,1,1,False,evidence-editor-v2,6fd90e17d9219d16fa2479ad7c2abd9fdbbac88fcebd3efeccb6893d0f581d1c
fictional-race-114-record_watch,fictional-race-114,validation,record_watch,complete,draft,575,1,1,False,evidence-editor-v2,bbdf1909856734ff0d5c8661155ee10ffeb8b26c197bced9d5dff24bc0772886
fictional-race-114-cutoff_watch,fictional-race-114,validation,cutoff_watch,missing,insufficient_evidence,481,1,0,False,evidence-editor-v2,cd006c75789e56d54af64dd22a1cf1831e099a0e237ec864dc7fc7777aed0629
fictional-race-114-pace_change,fictional-race-114,validation,pace_change,contradictory,insufficient_evidence,612,2,2,False,evidence-editor-v2,fca008d42b32bf47268027ba1042fbb5d9f5b14d6c12d4c1a9743029fea14ce5
fictional-race-115-position_gain,fictional-race-115,validation,position_gain,complete,draft,537,1,1,False,evidence-editor-v2,9509eba4983ee1df0bfc2237ccb716417e2695be4df61628c36d00392c4cc56a
fictional-race-115-record_watch,fictional-race-115,validation,record_watch,missing,insufficient_evidence,482,1,0,False,evidence-editor-v2,f491836a8fdc001002063c0fb790bcad7069efec75cfe15c4eb38622cfc4052d
fictional-race-115-cutoff_watch,fictional-race-115,validation,cutoff_watch,contradictory,insufficient_evidence,607,2,2,False,evidence-editor-v2,5053e992c632c7ce7d269006bfde1bcdd77340c74ff06c493bf235df42b0cf67
fictional-race-115-pace_change,fictional-race-115,validation,pace_change,misleading_hint,draft,583,1,1,False,evidence-editor-v2,834224da028f71ea093afa0ba69ba777713930e6cc4e0eadc94bf5b390a2eb2f
fictional-race-116-position_gain,fictional-race-116,validation,position_gain,missing,insufficient_evidence,482,1,0,False,evidence-editor-v2,1c10b9af6485316c81a31ac4a492b1d2624c960d1497054cd58bea896760466d
fictional-race-116-record_watch,fictional-race-116,validation,record_watch,contradictory,insufficient_evidence,600,2,2,False,evidence-editor-v2,728ad003bb64f470bd92133b36cf3863beeafff6ff02ab6d15b9a0d26ed6c2a4
fictional-race-116-cutoff_watch,fictional-race-116,validation,cutoff_watch,misleading_hint,draft,554,1,1,False,evidence-editor-v2,f4cc4eca6b7f84e993b6f7818c4cc715a947d397c1d3f9e597a01de2c9c19e5d
fictional-race-116-pace_change,fictional-race-116,validation,pace_change,boundary,draft,565,1,1,False,evidence-editor-v2,7592eddff5d7e8e398b3ed772452a2bb641586a63bd5fc6cdd9a9c609768cb56
fictional-race-117-position_gain,fictional-race-117,validation,position_gain,contradictory,insufficient_evidence,592,2,2,False,evidence-editor-v2,9edc76f507b9b9cc4517106fdd852f8b68ff229a36a09d22b6d3d8de25721833
fictional-race-117-record_watch,fictional-race-117,validation,record_watch,misleading_hint,draft,582,1,1,False,evidence-editor-v2,4359c0378582a377a3ead199b0bc1466ae3e0038c3dd759b08b82d0a22470c16
fictional-race-117-cutoff_watch,fictional-race-117,validation,cutoff_watch,boundary,draft,545,1,1,False,evidence-editor-v2,655e7c8c46928bd7e416de27ccea3c6fac9c1d62d0dee2adc3fdcb2aebe133ca
fictional-race-117-pace_change,fictional-race-117,validation,pace_change,complete,draft,575,1,1,False,evidence-editor-v2,dcbb3fc2ef7e5323a51f88cbddbc567f7dd93cc9332b5394b279d279f77bcd7b
fictional-race-118-position_gain,fictional-race-118,validation,position_gain,misleading_hint,draft,544,1,1,False,evidence-editor-v2,53a2eb8bfb8b58b81545da4d3870c72fb349b6c8026a94fa123e19ddb336ddde
fictional-race-118-record_watch,fictional-race-118,validation,record_watch,boundary,draft,560,1,1,False,evidence-editor-v2,3d0bdb46a8725cec546651a77e476198cab27447975a61bb888e2fbd58899e9f
fictional-race-118-cutoff_watch,fictional-race-118,validation,cutoff_watch,complete,draft,561,1,1,False,evidence-editor-v2,b0c486cc0dbb8a0d98a0bde1f4d59c1297bc9dfaaa93e2e03c3098bb40cb9938
fictional-race-118-pace_change,fictional-race-118,validation,pace_change,missing,insufficient_evidence,484,1,0,False,evidence-editor-v2,d0edea109729476a68df4a4329af7444ef48975ab6b2cb8bbf993dc4bb127309
fictional-race-119-position_gain,fictional-race-119,validation,position_gain,boundary,draft,534,1,1,False,evidence-editor-v2,cbadcc228cb739d38575bfe609c26ab6c1e57e42d049f8ff831db2cc7924110d
fictional-race-119-record_watch,fictional-race-119,validation,record_watch,complete,draft,572,1,1,False,evidence-editor-v2,a415c129ebef01e367074376aa94bdc4a3afb7609a1206e3000f407ee039d683
fictional-race-119-cutoff_watch,fictional-race-119,validation,cutoff_watch,missing,insufficient_evidence,487,1,0,False,evidence-editor-v2,5b6a08712fbf8b7a9bd32f4ff8d647f2ee9e734183740fb5c36cdd0fbee945a4
fictional-race-119-pace_change,fictional-race-119,validation,pace_change,contradictory,insufficient_evidence,618,2,2,False,evidence-editor-v2,ef46606d644b1b4dd724b30802e1d538b7f46079dd247c9d3250556e2ff72d17
fictional-race-120-position_gain,fictional-race-120,test,position_gain,complete,draft,534,1,1,False,evidence-editor-v2,3f170fcc9a7c7cf9999defb9b3e1078ba9c1bde1c21f41505b7a18b43f439ebc
fictional-race-120-record_watch,fictional-race-120,test,record_watch,missing,insufficient_evidence,478,1,0,False,evidence-editor-v2,d957d8fda386fd97a859af8857cb4f87fd8a1a66a9a043dc54481cb289eca8ee
fictional-race-120-cutoff_watch,fictional-race-120,test,cutoff_watch,contradictory,insufficient_evidence,601,2,2,False,evidence-editor-v2,888284b53af0c310e0c804a1409ead60c9c7c17e58411e0ac7b89c279bedd05c
fictional-race-120-pace_change,fictional-race-120,test,pace_change,misleading_hint,draft,578,1,1,False,evidence-editor-v2,19df7d9b86524e026568ac66394b1a2eebea838cc6faf63678b168b73819c591
fictional-race-121-position_gain,fictional-race-121,test,position_gain,missing,insufficient_evidence,484,1,0,False,evidence-editor-v2,695340665e1bcfc8dd0c2c6e2239d2458a6b0f56f4145c7abd025c833b2451b2
fictional-race-121-record_watch,fictional-race-121,test,record_watch,contradictory,insufficient_evidence,602,2,2,False,evidence-editor-v2,41bf2529ba7bcd047f9446fa4d5b560af8d374e33fdc83f5a664933b0bfd05fa
fictional-race-121-cutoff_watch,fictional-race-121,test,cutoff_watch,misleading_hint,draft,571,1,1,False,evidence-editor-v2,20d459f4cbc97cd28157f4cd83515af454f492f530183cd22a6037fc3a57f400
fictional-race-121-pace_change,fictional-race-121,test,pace_change,boundary,draft,567,1,1,False,evidence-editor-v2,f26f865fde6dc14c70522b5bedf8d9fed4bf4abbf2f64cb0cb176613718a9033
fictional-race-122-position_gain,fictional-race-122,test,position_gain,contradictory,insufficient_evidence,596,2,2,False,evidence-editor-v2,2e0cb852d0ee62ad8028685df31555d706d24243809870f1ee9e3d853b516c08
fictional-race-122-record_watch,fictional-race-122,test,record_watch,misleading_hint,draft,579,1,1,False,evidence-editor-v2,e778686b3e06d2eaa4a6d9fd04e9a85139ca8d8dbc9f4e973f1fe37c263ed207
fictional-race-122-cutoff_watch,fictional-race-122,test,cutoff_watch,boundary,draft,549,1,1,False,evidence-editor-v2,eeacb36f87d74186047c86f08279decbcc3bc0c145e3b5fc4ad74212aaff15d0
fictional-race-122-pace_change,fictional-race-122,test,pace_change,complete,draft,579,1,1,False,evidence-editor-v2,80464f14f252d16b4dd7f69bc31e308a82ba2c18ac9ed3a63b47da8286c665c5
fictional-race-123-position_gain,fictional-race-123,test,position_gain,misleading_hint,draft,548,1,1,False,evidence-editor-v2,a419083e86a3949ac0215e60879f359253cdd7b645f7b2afa04cf23ce88ba05f
fictional-race-123-record_watch,fictional-race-123,test,record_watch,boundary,draft,554,1,1,False,evidence-editor-v2,a28e019e35c3cfe5b00aae15b0d38f6e32fedede4e3087ef7e73257f627b50f3
fictional-race-123-cutoff_watch,fictional-race-123,test,cutoff_watch,complete,draft,555,1,1,False,evidence-editor-v2,a83580444fde1babe132389157631398236a035b9889ad925c8b640f08a3614f
fictional-race-123-pace_change,fictional-race-123,test,pace_change,missing,insufficient_evidence,480,1,0,False,evidence-editor-v2,14ad52353b2385666d42c110e47179e7f5d880672b1a26c8d5cc966ac5665bd2
fictional-race-124-position_gain,fictional-race-124,test,position_gain,boundary,draft,534,1,1,False,evidence-editor-v2,69c8167c4a7b9440f63a481d65a5a2cc5f4f22bb524906bdec966a886f6b1eca
fictional-race-124-record_watch,fictional-race-124,test,record_watch,complete,draft,578,1,1,False,evidence-editor-v2,1f528e6ef1cb9d6581ac4be1c80adfd932deaecf9b968b41da48410d5720ba41
fictional-race-124-cutoff_watch,fictional-race-124,test,cutoff_watch,missing,insufficient_evidence,487,1,0,False,evidence-editor-v2,b05cb34565eda8e5dfcbe7f0217cc64d1df7143aa9c9faaaf803b561230375bb
fictional-race-124-pace_change,fictional-race-124,test,pace_change,contradictory,insufficient_evidence,616,2,2,False,evidence-editor-v2,426a64c68d3c70065a0d95fe77f97d3317d510ae5efbf5401d94cbaae1acae6e
fictional-race-125-position_gain,fictional-race-125,test,position_gain,complete,draft,535,1,1,False,evidence-editor-v2,69703a468d4fdd2a00a74563d06f340fbd3ec9757d37ec8039b17da87e2d2068
fictional-race-125-record_watch,fictional-race-125,test,record_watch,missing,insufficient_evidence,480,1,0,False,evidence-editor-v2,cf66becb543ba6a3be411ff45733047eb87848c6864709fb15c69465d720c0f4
fictional-race-125-cutoff_watch,fictional-race-125,test,cutoff_watch,contradictory,insufficient_evidence,605,2,2,False,evidence-editor-v2,b80287e8ae06b1fca96a08a486194e442e592e45434976ce6e14cc6e0a4ff47f
fictional-race-125-pace_change,fictional-race-125,test,pace_change,misleading_hint,draft,581,1,1,False,evidence-editor-v2,ce4f12cce78aa46ff58892b0dec953d1d664eb0d8c500df96f3410aaa58ed7fb
fictional-race-126-position_gain,fictional-race-126,test,position_gain,missing,insufficient_evidence,479,1,0,False,evidence-editor-v2,610a1cd6f835f099025e35b32d378945e30ad91a8fc5829f3b4852e52dca6aaa
fictional-race-126-record_watch,fictional-race-126,test,record_watch,contradictory,insufficient_evidence,601,2,2,False,evidence-editor-v2,a4c07f0a0155e2fc6862bbacc2dceb40bcdcbb94122bbffeff17f7fc02b066e7
fictional-race-126-cutoff_watch,fictional-race-126,test,cutoff_watch,misleading_hint,draft,564,1,1,False,evidence-editor-v2,ebde9e8915660cc807715795bf232b7262060ebabe3128929fd77828107f9350
fictional-race-126-pace_change,fictional-race-126,test,pace_change,boundary,draft,562,1,1,False,evidence-editor-v2,c16673eb9525a1f99a3b48519cd2e59bef890c1c9b98ca8bd31a3d8ccc11273f
fictional-race-127-position_gain,fictional-race-127,test,position_gain,contradictory,insufficient_evidence,594,2,2,False,evidence-editor-v2,684be9ea11787a22db763a29684fc8c6aa7c17a33a0ec35cf571407f5d7f5a26
fictional-race-127-record_watch,fictional-race-127,test,record_watch,misleading_hint,draft,580,1,1,False,evidence-editor-v2,66e724a71859ccb3587ccbf363e35ed34a9c946f378c9e87f8d0b018eb23d03b
fictional-race-127-cutoff_watch,fictional-race-127,test,cutoff_watch,boundary,draft,547,1,1,False,evidence-editor-v2,67bdb877243b4efe54257a91a8345ab7d30a34e6bdbbf9ae58676b98a8d9f2e7
fictional-race-127-pace_change,fictional-race-127,test,pace_change,complete,draft,577,1,1,False,evidence-editor-v2,2a640266b20cd0d0a1207906cb6c4d6bff57a8c550822b85d8e4de66ea24dd6f
fictional-race-128-position_gain,fictional-race-128,test,position_gain,misleading_hint,draft,546,1,1,False,evidence-editor-v2,c49778b1a692d9abd3bea6b584974eaddfa7aa7e73478d1bc80903ff151a0566
fictional-race-128-record_watch,fictional-race-128,test,record_watch,boundary,draft,562,1,1,False,evidence-editor-v2,9f55752f6362bfb313dd3e7cc2ec0050a45b5dffe03497fd7c093236f6591f9c
fictional-race-128-cutoff_watch,fictional-race-128,test,cutoff_watch,complete,draft,569,1,1,False,evidence-editor-v2,4a69e8222e06db5fe7d26fe6a47cf63b3b6194afa7bedf64f802dddf6cd58246
fictional-race-128-pace_change,fictional-race-128,test,pace_change,missing,insufficient_evidence,486,1,0,False,evidence-editor-v2,de740d8b13d77f14f5dfe015694de835e3ef9553823ad70ee446b774a1832852
fictional-race-129-position_gain,fictional-race-129,test,position_gain,boundary,draft,528,1,1,False,evidence-editor-v2,46c6b2fc5a87b43d09f1cae165e132fcf7bd0406c8f116be72d04199caf671a1
fictional-race-129-record_watch,fictional-race-129,test,record_watch,complete,draft,572,1,1,False,evidence-editor-v2,c198bcdc4843d547ce1efa2731efc8cb2441b9bcefbf10925d3e2257fa4928a5
fictional-race-129-cutoff_watch,fictional-race-129,test,cutoff_watch,missing,insufficient_evidence,481,1,0,False,evidence-editor-v2,beff4c5fb9b05f2b1a9e223aa6aa5e5bd1d92c7fe74adeb3961916ae18710b26
fictional-race-129-pace_change,fictional-race-129,test,pace_change,contradictory,insufficient_evidence,612,2,2,False,evidence-editor-v2,6a70a3cfb6af8d4d5e4945f44ca07b4a238b643691c8cf733e5ab94a70a997dc
fictional-race-130-position_gain,fictional-race-130,test,position_gain,complete,draft,538,1,1,False,evidence-editor-v2,ff866a1acd5bd4d95f5475d7bb8974a4823ed2939408e7eb2a955cdcbce868a8
fictional-race-130-record_watch,fictional-race-130,test,record_watch,missing,insufficient_evidence,482,1,0,False,evidence-editor-v2,eafa888a87a7d29b5fe6b8c6df9c25157372652ab55e898c56f3fd074fd53230
fictional-race-130-cutoff_watch,fictional-race-130,test,cutoff_watch,contradictory,insufficient_evidence,607,2,2,False,evidence-editor-v2,4581a60d93e5f0f60694b060044314a62d94ca94487c36593240c64f1972beca
fictional-race-130-pace_change,fictional-race-130,test,pace_change,misleading_hint,draft,584,1,1,False,evidence-editor-v2,23b904204684c9e94a814940897a08d95134b87d732fd0b99a85b79547fa5924
fictional-race-131-position_gain,fictional-race-131,test,position_gain,missing,insufficient_evidence,482,1,0,False,evidence-editor-v2,e1a14f5d96eb6144604f1a9053b42149e5931b894a8f6c1f3742eaa49ca6f46e
fictional-race-131-record_watch,fictional-race-131,test,record_watch,contradictory,insufficient_evidence,604,2,2,False,evidence-editor-v2,2adde30562edaef83ad4d9b27d4d25e24e6232545dd30821d71b573bdcf19b57
fictional-race-131-cutoff_watch,fictional-race-131,test,cutoff_watch,misleading_hint,draft,563,1,1,False,evidence-editor-v2,6ceb2a8daeef6a02c425c8e332fc6237193931296511d63d31639511f908a536
fictional-race-131-pace_change,fictional-race-131,test,pace_change,boundary,draft,565,1,1,False,evidence-editor-v2,0152eae535ce262527c2bb870b02882a94bd3706f429070b3286c4400029fd97
fictional-race-132-position_gain,fictional-race-132,test,position_gain,contradictory,insufficient_evidence,590,2,2,False,evidence-editor-v2,3bd33c98c884ba2fd1a4defecf6317866e30baee914527e68c09cfb7202ebc2c
fictional-race-132-record_watch,fictional-race-132,test,record_watch,misleading_hint,draft,577,1,1,False,evidence-editor-v2,430956f39431385422d361d2d70162a3eff4ff89b33e9ff52fffe3052a4d65ab
fictional-race-132-cutoff_watch,fictional-race-132,test,cutoff_watch,boundary,draft,543,1,1,False,evidence-editor-v2,077e36cc71de8ecbd47caad481dc1fe802c04fcc2cb7eb2c6ffae06e78116565
fictional-race-132-pace_change,fictional-race-132,test,pace_change,complete,draft,573,1,1,False,evidence-editor-v2,e94f00aabd4b4059eac32ddb461bfc9c3b81812deefa78b880267e56563f4403
fictional-race-133-position_gain,fictional-race-133,test,position_gain,misleading_hint,draft,544,1,1,False,evidence-editor-v2,ca62840d8af881ebf7f9eb627e45358e1e3aaccf2772b97488d7795861623166
fictional-race-133-record_watch,fictional-race-133,test,record_watch,boundary,draft,560,1,1,False,evidence-editor-v2,b6ed87ca69b21b2b70d7c41dd2ad7c9a667e0361e0939b053fd876daeb0181a8
fictional-race-133-cutoff_watch,fictional-race-133,test,cutoff_watch,complete,draft,567,1,1,False,evidence-editor-v2,98b9d40d36d47ac08282e90c98695fbebe62fa0ace3b3a132c74962dc2da63d8
fictional-race-133-pace_change,fictional-race-133,test,pace_change,missing,insufficient_evidence,486,1,0,False,evidence-editor-v2,5c89a2d9711a3fedba0e0b016bc49520db0d88a513b1ae2a1e7b1926d3c0d052
fictional-race-134-position_gain,fictional-race-134,test,position_gain,boundary,draft,532,1,1,False,evidence-editor-v2,9c9203d6be690c4246b5c0d08f9081f48aded37525d73436d656490a2e8cf62b
fictional-race-134-record_watch,fictional-race-134,test,record_watch,complete,draft,573,1,1,False,evidence-editor-v2,72dd9cbd9ce6a5758863f23174567a540b528c979588e3f227279cdc712273b1
fictional-race-134-cutoff_watch,fictional-race-134,test,cutoff_watch,missing,insufficient_evidence,485,1,0,False,evidence-editor-v2,a90de1bff131d0d6b9c2bffd37d2f984e724bb55df940ce6530fd0d465b0fbfa
fictional-race-134-pace_change,fictional-race-134,test,pace_change,contradictory,insufficient_evidence,616,2,2,False,evidence-editor-v2,29fd511d70f91eb6694c463482854858a93750b018b8776433db924349da878a
fictional-race-135-position_gain,fictional-race-135,test,position_gain,complete,draft,531,1,1,False,evidence-editor-v2,84f3126a8e91b40c16af79aff46e054d8a47d4a1087d8703431ec5cf5fa7f6dc
fictional-race-135-record_watch,fictional-race-135,test,record_watch,missing,insufficient_evidence,476,1,0,False,evidence-editor-v2,aeefde7938fabf8bab6f90c135fe7d27d0ce9cdcf1eae846316b1016e8838df7
fictional-race-135-cutoff_watch,fictional-race-135,test,cutoff_watch,contradictory,insufficient_evidence,597,2,2,False,evidence-editor-v2,6f2f45d8a0d6331ef254d73aa7c959e9a32563c0cee6db9d083a27297e943840
fictional-race-135-pace_change,fictional-race-135,test,pace_change,misleading_hint,draft,581,1,1,False,evidence-editor-v2,78e0c9f975bfae598fb8f43cfee12eda6b98f2e9664cb60ef65eba7f02b03965
fictional-race-136-position_gain,fictional-race-136,test,position_gain,missing,insufficient_evidence,482,1,0,False,evidence-editor-v2,47b9b39c1af6e5896d56ce8a4c6ed073e39bfff7331e216ac2a8c0d4e0e149df
fictional-race-136-record_watch,fictional-race-136,test,record_watch,contradictory,insufficient_evidence,600,2,2,False,evidence-editor-v2,c2b9b130e3e86fd96c4933521d7f0668eb189090204e5adb94ace6e0c12412ad
fictional-race-136-cutoff_watch,fictional-race-136,test,cutoff_watch,misleading_hint,draft,563,1,1,False,evidence-editor-v2,49f8eae21b4d3f3f87eda00cebe37e57a6d0ffb7dd054060be7192e5a25bd8ea
fictional-race-136-pace_change,fictional-race-136,test,pace_change,boundary,draft,565,1,1,False,evidence-editor-v2,f0f970b98a74145a19040f376311426a94945900a73a12b041f7df06df5ece85
fictional-race-137-position_gain,fictional-race-137,test,position_gain,contradictory,insufficient_evidence,594,2,2,False,evidence-editor-v2,44de90699a64f9c3026635f4aff8a54df5a28f2daa792ac2a629998e2cfaf550
fictional-race-137-record_watch,fictional-race-137,test,record_watch,misleading_hint,draft,582,1,1,False,evidence-editor-v2,4a7d73576472147e6b67366eab3cfc555e7514cd3831aef4f3ae26d7a79307ca
fictional-race-137-cutoff_watch,fictional-race-137,test,cutoff_watch,boundary,draft,549,1,1,False,evidence-editor-v2,dcffe87ece6f30b41866d21cd664f98892e092b0b45377e424466cc9efdc214f
fictional-race-137-pace_change,fictional-race-137,test,pace_change,complete,draft,579,1,1,False,evidence-editor-v2,e60866adab97c52bb51d115a0961da3f53b659e3e03ddb30d40b473e316b809a
fictional-race-138-position_gain,fictional-race-138,test,position_gain,misleading_hint,draft,544,1,1,False,evidence-editor-v2,c28aac6c416d530b0ab0d8c5ab0126752f6a0080239f7bb199c944efb42566f5
fictional-race-138-record_watch,fictional-race-138,test,record_watch,boundary,draft,556,1,1,False,evidence-editor-v2,d536d30a4fc061671c173f3fed8a9d8c21a484aaf2cc4c3836af420e6fb0e9e4
